hubTitle	entity
Bibeln. Uppenbarelseboken	Bibeln. · [Uppenbarelseboken.] · Giertz-Asunta · fin
Bibeln. Johannesevangeliet	Bibeln. · [Nya Testamentet.] · 1903 · swe · eng
Fyrsta málfræðiritgerðin	Fyrsta málfræðiritgerðin. · swe
Bibeln. Hebreerbrevet	Bibeln. · [Hebréerbrevet.] · eng
Henoksboken 3	Henoksboken 3. · Hebreiska & Engelska
Sanningens evangelium	Sanningens evangelium. · eng
Purana. Bhagavatapurana	Purāṇa. · [Bhāgavata-purāṇa. Svenska]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · urd
Filippusakterna	Filippusakterna. Grekiska
Bibeln	Bibeln. · Luther. · 1720 · ger
Bibeln. Nya Testamentet	Bibeln. · [Evangelierna.] · 1671 · got · lat
Bibeln. Nya Testamentet	Bibeln. · [Hesekiel.] · Scheide papyrus · grc
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1850 · lat
Bibeln	Bibeln. · 1849 · fin
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · 1822 · ita
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet] · rus
Bibeln. Ordspråksboken	Bibeln. · [Ordspråksboken. Turkiska]
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · Nylatin.
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1709 · heb
Bibeln. Moseboken 5	Bibeln. · [Moseboken 5] · heb
Talmud. Gittin	Talmud. · [Gittin.] · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · por
Bibeln. Romarbrevet	Bible. · [N.T., Romans.] · eng
Bibeln. Krönikeböckerna	Bibeln. · [Krönikeböckerna.] · heb
Bibeln. Evangelierna	Bibeln. · [Synoptikerna.] · gez
Bibeln. Nya Testamentet	Bibeln · [Nya Testamentet] · 1897 · lit
Bibeln	Bibeln. · Holkham Bible. · 1971 · fro
Bibeln	Bibeln. · 1613 · cze
Bibeln. Psaltaren	Bibeln. · [Psaltaren. Turkiska]
Bibeln	Biblia. · dut
Bibeln	Bibeln. · 1853. · lit
Haggada	Haggada. Italienska & Hebreiska
Kalevala	Kalevala. · rus
Bibeln	Bibeln. Tadzjikiska
Bibeln	Bibeln. · 1526 · dut
Bibeln. Psaltaren	Bible. · [Gospels.] · [Harmonies.] · 1920. · grc
Bibeln. Höga visan	Bibeln. · [Höga Visan.] · Renan. · 1870 · fre
Bibeln. Gamla Testamentet. Urval	Bibeln. · [Gamla Testamentet.] · Urval. · Provövers. · 1837 · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Provövers. · 1861 · swe
Kalīlah wa-Dimnah	Kalila och Dimna · srp
Batrachomyomachia	Battle of the frogs and mice. · Latin and Greek.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1997 · Editio critica maior. · Grekiska.
Bibeln. De katolska breven	Bibeln. · [De katolska breven.] · 1917. · 1933 · swe
Bibeln. Nya Testamentet	Bibeln. · [Johannesevangeliet.] · lat
Bibeln	Bibeln. · 1703. · 1764 Lange. · swe
Bibeln	Bibeln. · Geddes. · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1945 · rus
Den svenska psalmboken	Psalmboken 1695 Stockholm
Bibeln	Bibeln. Latin
Bibeln	Bibeln · Luther · 1758 · ger
Mekhilta	Mekhilta de rabbi Ismaël · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Normaluppl. · 1899 · swe
Bibeln	Raamattu (Valikoima)
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Hedegård. · 1971 · swe
Sept sages de Rome	Seven sages of Rome. · pol
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1960 · Grekiska & Latin.
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1912 · lat
Bibeln. Jesaja	Bibeln. · [Jesaja. Danska]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1944 · chk
Kalevipoeg	Kalevipoeg. · fin
Bibeln	Bibeln · 1680 · lat · ger
Bibeln	Bibeln. · Authorized. · 1661. · eng
Bibeln	Bibeln. · Vulgata. · 1555 · lat
Bibeln. Apokryferna	Bibeln. · [Apokryferna. Färöiska]
Koranen. Urval	Koranen. · [Al-Baqara 142-252.] · Svenska & Arabiska
Bibeln. Moseboken 1	Bibeln. · [Moseboken 1.] · tur
Gilgamesh	Gilgamesh. · swe
Bibeln. Apokryferna	Bibeln. · [Apokryferna.] · Luther. · 1577 · nds
Bibeln. Krönikeböckerna	Bibeln. · [Krönikeböckerna. Arameiska & Latin]
Haggada	Haggādāh. Engelska & Hebreiska
Bibeln. Hosea	Bibeln. · [Hosea. Fornetiopiska]
Bibeln	Bibeln · 1645 · eng
Bibeln. Nya Testamentet	Bibeln. · [Matteusevangeliet.] · man
Upanishaderna. Kaṭhopaniṣad	Upanishaderna. · [Kaṭhopaniṣad.] · swe
Bibeln	Bibeln. · 1538 · ger
Bibeln. Daniel	Bibeln. · [Daniel] · 1772 · Grekiska och latin
Gautreks saga	Gautreks saga. · swe · non
Bibeln. Höga visan	Bibeln. · [Höga Visan. Svenska. 1917]
Bibeln	Bibeln. · Latin & Tyska
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Book of Common Prayer.] · eng
Bibeln	Bibeln. · swe
Bibeln	Bibeln. · Tremellius. · 1581. · lat
Bibeln. Sefanja	Bibeln. · [Sefanja. Latin]
Eckenlied	Eckenlied
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1872 · ger
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Gezelius · swe
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · Tur-Sinai. · 1934 · ger
Bibeln. Ordspråksboken	Bible. · [O.T., Proverbs.] · 1672 · eng
Pancatantra	Panchatantra. · kur
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · yid
Bibeln. Job	Bibeln. · [Job.] · 1847 · fre
Bibeln. Job	Bibeln. · [Job.] · 1893 · lat
Bibeln. Ordspråksboken	Bible. · [O.T., Proverbs.] · 1534. · eng
Tipitaka. Abhidhammapiṭaka. Paṭṭhāna	Abhidhammapiṭaka. · [Paṭṭhāna]
Bibeln	Bibeln. · Grekiska & latin
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · hun
Bibeln	Bibeln. · Revised standard. · 1962 · eng
Bibeln. Job	Bibeln. · [Job.] · Wultz. · 1939 · ger
Bibeln	Bibeln. · New revised standard. · 1993 · eng
Bibeln. Evangelierna	Bibeln. · [Gamla Testamentet.] · 1817 · heb · arc · ger
Hervarar saga og Heiðreks	Hervarar saga og Heiðreks. · Engelska & Fornisländska
Pāñcarātra. Īśvarasaṃhitā	Pāñcarātra. · [Īśvarasaṃhitā.] · English & Sanskrit.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1852 · Tonga.
Krákumál	Krákumál. · lat · eng · ice
Bibeln	Bibeln. · 1989 · Grekiska.
Bibeln. Johannesevangeliet	Bible. · [John] · 1929. · som
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · New Living Translation. · 2014 · swe
Bibeln. Uppenbarelseboken	Bibeln. · [Uppenbarelseboken. Latin]
Edda Sæmundar	Edda Sæmundar. · nno
Bibeln	Bibeln. · Geneva. · 1595. · eng
Edda Sæmundar	Eddan, den poetiska. · chi
Bibeln. Paulus-breven. Urval	Bibeln. · [Paulus-breven.] · Urval. · 1894 · ara
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1662 · Grekiska.
Sifre	Sifrei. · [Haazinu. English]
Mishna. Avodah zarah	Mishna. · [Avodah zarah]
Diognetosbrevet	Diognetosbrevet. · ger
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · tir
Bibeln. Nahum	Bibeln. · [Nahum.] · Hebreiska & Tyska
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1898 · cop
Veda. Rigveda. Urval	Rigveda. · Urval · eng
Bibeln. Romarbrevet	Bibeln. · [Romarbrevet.] · 1917. · 1926 · swe
Bibeln. Urval	Bibeln. · Urval. · 1937 · eng
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · Latin & Tyska
Ramayana	Rāmāyana. · ara
Filippusakterna	Filippusakterna. · Grekiska
Bibeln. Hesekiel	Bibeln. · [Hesekiel.] · dan
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet. Azerbajdzjanska]
Bibeln. Nya Testamentet	Bible. · [O.T., Psalms., Buchanan.] · eng
Själens tröst	Sjæla trøst
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · luo
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · Nanajiska
Bibeln. Jesus Syraks vishet	Bibeln. · [Apokryferna., Syrak.] · 1945 · ger
Bibeln. Johannesevangeliet. Urval	Bibeln. · [Johannesevangeliet.] · Urval. · 1933 · swe
Bibeln. Gamla Testamentet. Urval	Bibeln. · [Gamla Testamentet.] · Urval · dan
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1719 · fre
Reynard the Fox	Reynard the Fox. · eng
Ágrip af Noregskonunga sögum	Ágrip af Noregskonunga sögum. · eng
Bibeln	Bible. · Authorized. · 1953. · eng
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · spa
Bibeln	Bibeln. · 1956 · Polyglott.
Bibeln. Jeremia	Bibeln. · [Nya Testamentet.] · 1860 · dut
Upanishaderna. Br̥hadāraṇyakopaniṣad	Upanishaderna. · [Bṛhadāraṅyakopaniṣad.] · Engelska & Sanskrit.
Bibeln	Bibeln. · 1751 · eng
Bibeln	Bibeln. · Luther. · 1647 · ger
Bibeln	Bibeln. · 1639 · dut
Bibeln. Skrifterna (Ketuvim)	Bible. · [O.T., Hagiographa., Authorised.] · Selections. · English and Latin.
Grænlendinga saga	Groenlendinga saga.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Myrberg. · 1890 · swe
Bibeln. Apokryferna	Bibeln. · [Apokryferna.] · Provövers. · 1919 · swe
Bibeln. Historiska böckerna	Bibeln. · [Historiska böckerna.] · Portugisiska & Chokwe
Bibeln	Bibeln. · Jerusalem Bible. · 1966 · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1871 · swe
Tusen och en natt	Tusen och en natt · fre
Bibeln	Bibeln. · Authorized. · 1936? · eng
Bibeln. Ester	Bibeln. · [Ester.] · ger
Edda Sæmundar. Urval	Edda Sæmundar. · Urval · ger
Bibeln. Evangelierna	Bibeln. · [Evangelierna.] · Grekiska.
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · oss
Talmud. Sanhedrin	Talmud. · [Sanhedrin.] · Urval. · ger
Artus de Bretagne	Artus de Bretagne
Bibeln. Apokryferna	Bibeln. · [Apokryferna.] · 1972 · eng
Bibeln	Bibeln · Luther. · 1771 · dan
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Brun. · 1945 · nor
Bibeln. Urval	Bibeln. · Urval · fre
Bibeln	Bibeln · nor
Bibeln	Bibeln. · 1455 · lat
Bibeln	Bibeln · 1826. · syc
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1841 · Grekiska.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1973 · 1917. · swe
Bibeln. Ordspråksboken	Bibeln. · [Ordspråksboken.] · arc
Bibeln. Psaltaren. Urval	Bible. · [O.T., Psalms.] · Selections. · wel
Avesta	Avesta. · Engelska & Avestiska
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet. Franska & Grekiska]
Chanson de Roland	Roland. fr
Bibeln. Nehemja	Bibeln. · [Nehemja.] · Hebreiska & Tyska
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · 1946 · est
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Weizsäcker. · 1882 · ger
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · Grekiska
Bibeln. Lukasevangeliet	Bibeln. · [Lukasevangeliet.] · 1913 · ukr
Partonopeus de Blois	Partonopeus de Blois. · enm
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1909 · lat
Bibeln. Apokryferna	Bibeln. · [Apokryferna.] · 1921. · 1937 · swe
Bibeln. Daniel	Bibeln. · [Daniel.] · 1822 · Hebreiska & Tyska.
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · que
Bibeln. Gamla Testamentet	Bible. · [O.T.] · 1657. · mul
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1756 · heb
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet. Sango]
Purana. Bhagavatapurana	Purāṇa. · [Bhāgavata-purāṇa. Engelska]
Codex Calixtinus. Liber 5.	Codex Calixtinus. · [Liber 5.] · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet] · may
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · fao
Mahābhārata	Mahabharata. · Fragment · fre
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · gez
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · 2013 · cop
Sefer Yeẓirah	Sefer Yezirah
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Ostervald. · 1877 · fre
Koranen	Koranen · Engelska & arabiska
Koranen. Urval	Koranen. · [Urval] · dan
Bibeln. Nya Testamentet	Bibeln · [Nya Testamentet.] · ger
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · gez
Bibeln	Bibeln. · 1634. · Authorized. · eng
Purana. Liṅgapurāṇa	Purāṇa. · [Liṅga-purāṇa. Engelska]
Bibeln. Kungaböckerna	Bibeln. · [Konungaböckerna.] · 1777. · fre
Bibeln. Hebreerbrevet	Bible. · [N.T., Hebrews., Wells.] · Polyglot.
Mishna. Avot	Mishna. · [Avot. Spanska]
Talmud Yerushalmi	Talmud yerushalmi
Bibeln. Jesaja	Bible. · [O.T., Isaiah., Butt.] · eng
Bibeln. Psaltaren	Bibeln. · [Profetiska böckerna.] · 1705 · heb · lat
Bibeln. Evangelierna	Bible. · [N.T., Gospel Harmonies., Lieberkühn.] · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · NT 81. · 2005 · swe
Bibeln. Jesus Syraks vishet	Bibeln. · [Apokryferna., Syrak.] · 1542 · Hebreiska & Latin.
Gunnlaugs saga ormstungu	Gunnlaugs saga ormstungu. · nno
Chanson de Guillaume	Guillaume (Chanson de geste). · French & Anglo-Norman.
Yijing	I-king.
Mahābhārata	Mahābhārata,. · eng
Bibeln	Bible. · [Authorised] · eng
Syriska Baruksapokalypsen	Syriska Baruksapokalypsen. · Engelska & Arabiska
Bibeln. Urval	Bibeln. · Urval · pro
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1882 · yid
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1999 · cpe
Bibeln	Bibeln. · Shorthand. · 1689. · eng
Bibeln. Gamla Testamentet	.Bibeln. · [Gamla Testamentet.] · Douai. · 1609 · eng
Guy of Warwick	Guy of Warwick.
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · 1913 · ukr
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · Liviska
Mishna	Mishna · Tyska & hebreiska
Bibeln. Hesekiel	Bibeln. · [Hesekiel.] · 1921 · Hebreiska & Tyska.
Talmud	Talmud. · 1869 · ger
Codex Calixtinus	Codex Calixtinus. · spa
Jaina Āgama. Aṅga. Vyākhyāprajñapti	Jaina Āgama. · [Aṅga., Bhagavaī.] · Engelska & Prakrit.
Bibeln. Moseboken 1	Bibeln. · [1:a Mosebok.] · 1743. · fre
Purana. Śivapurāṇa	Purāṇa. · [Śiva-purāṇa]
Tripiṭaka. Sūtrapiṭaka. Saṇghāṭasūtra	Saṅghāṭasūtra
Bibeln	Bibeln · 1778 · lat
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · tat
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · eng
Mahābhārata. Śāntiparva	Mahābhārata. · [Śāntiparva.] · English & Sanskrit.
Beowulf	Beowulf. · est
Purana. Padmapurāṇa	Puranas. · [Padmapurāṇa., Svargakhaṇḍa.]
Bibeln. Psaltaren. Urval	Bible. · [O.T., Psalms., Psalm 2., Authorised.] · eng
Amadis de Gaula	Amadis de Gaula. · fre
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1864 · swe
Mishna. Ḥagigah	Mishna. · [Ḥagigah. Tyska & Hebreiska]
Bibeln. Rut	Bibeln. · [Rut.] · heb
Bhagavadgītā. Urval	Bhagavadgītā. · Urval. · Garbe. · 1921 · ger
Bibeln. Nya Testamentet	Bibeln. · [N.T.] · ger
Bibeln. Gamla Testamentet	Bibeln. · [Gamla Testamentet.] · 1856 · lat
Bibeln. Moseboken 4	Bibeln. · [Moseboken 4.] · Provövers. · 1839 · swe
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · Grekiska & Fornkyrkoslaviska
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Waldenström. · 1921 · swe
Edda Sæmundar	Edda Sæmundar · fre
Bibeln	Bibeln · 1696 · lat
Sir Gawain and the Green Knight	Sir Gawain and the Green Knight. · enm
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1678 · Grekiska.
Bibeln. Höga visan	Bibeln. · [Höga visan.] · Schreiner. · 1981 · ger
Bibeln. Daniel	Bibeln. · [Daniel. Franska]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Normaluppl. · 1904 · swe
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · grb
Maḥzor. Yom Kippur	Maḥzor. · [Yom Kippur.] · yid · heb
Tipitaka. Suttapiṭaka. Dīghanikāya	Dīghanikāya
Talmud Yerushalmi	Talmud yerushalmi. · 1982 · eng
Koranen	Koranen. Norska
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · smi
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Crampon. · 1921 · fre
Gutalagen	Gutalagen. · Svenska & Fornsvenska
Sept sages de Rome	Sju vise mästare. · franska & fornfranska
Bibeln	Bibeln · Vulgata. · 2007. · lat
Bibeln. Moseboken 1	Bibeln. · [Psaltaren.] · 1867 · heb · yid · arc
Þrymskviða	Þrymskviða. · Engelska & Fornisländska
Bibeln. Nya Testamentet. Urval	Bibeln. · [Moseboken 1.] · goh
Tipitaka. Suttapiṭaka. Majjhimanikāya	Majjhima-nikāya
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Sternhold and Hopkins.] · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1571 Plantin · Polyglott.
Bibeln. Johannesevangeliet	Bibeln · [Johannesevangeliet] · swe
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · 1987 · Grekiska & Franska.
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1703. · 1864 Rumstedt · swe
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1945 · pol
Bibeln. Esra	Bibeln. · [Esra.] · swe
Bibeln	Bibeln. · Authorized. · 1678. · eng
Bibeln. Jeremia	Bibeln. · [Jeremia.] · eng
Bibeln. Höga visan	Bibeln. · [Höga visan.] · ita
Bibeln. Jesaja. Urval	Bibeln. · [Jesaja, 40-55.] · Blenkinsopp · eng
Barlaams saga og Jósafats	Barlaams saga og Jósafats. · nor
Bibeln. Evangelierna	Bibeln. · [Gamla Testamentet.] · cze · pol
Bibeln. Höga visan	Bibeln. · [Höga Visan.] · swe
Tripiṭaka. Sūtrapiṭaka. Prajñāpāramitā. Adhyardhaśatikā	Prajñāpāramitā. · [Aṣṭasāhasrikā Prajñāpāramitā]
Bibeln	Bibeln. · 1866 · swe
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet. Meänkieli]
Bibeln. Matteusevangeliet	Bible. · [N.T.] · Selections. · gle
Bibeln	Bibeln. · Geneva. · 1591. · eng
Bibeln. Gamla Testamentet. Urval	Bibeln. · [Gamla Testamentet.] · Urval · ice
Bibeln. Paulus-breven. Urval	Bibeln. · [Paulus-breven.] · Urval. · 1917. · 1935 · swe
Talmud. Gittin	Talmud. · [Gittin.] · Urval · eng
Bibeln	Bibeln. · Segond. · 1898 · fre
Purana. Brahmavaivartapurāṇa	Puranas. · [Brahmavaivartapurāṇa.]
Bibeln. Nya Testamentet	Bibeln. · [Markusevangeliet.] · kum
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1989 · Svenska & Engelska.
Bibeln. Nya Testamentet	Bibeln. · [Evangelierna.] · 1930 · syc
Sir Gawain and the Green Knight	Sir Gawain and the Green Knight · enm
Bibeln	Bibeln. Spanska
Talmud Yerushalmi	Talmud yerushalmi. · 1928
Bibeln. Psaltaren	Bible. · [O.T., Psalms.] · Septuagint. · 1652. · Greek.
Bibeln. Hosea	Bibeln. · [Hosea. Svenska]
Bibeln	Bibeln. · Geneva. · 1612. · eng
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet.] · Lagrange. · 1947 · fre
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 2010 · Grekiska.
Man'yōshū	Manyoshu. · eng
Bibeln	Bibeln. · 1964 · sit
Bibeln. Rut	Bibeln. · [Rut. Arameiska]
Bibeln. Johannesevangeliet	Bibeln. · [Johannesevangeliet.] · 1843 · tel
Tipitaka. Suttapiṭaka. Khuddakanikāya. Itivuttaka	Tipiṭaka. · [Suttapiṭaka., Khuddakanikāya., Itivuttaka.] · eng
Bibeln	Bibeln · 1610 · lat
Bibeln. Gamla Testamentet	Bibeln. · [Nya Testamentet.] · 1609 · grc
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Bahrdt. · 1791 · ger
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Authorized. · 1699. · eng
Bibeln. Lukasevangeliet. Urval	Bibeln. · [Lukasevangeliet.] · Urval. · mis
Tripiṭaka. Sūtrapiṭaka. Samantabhadracaryāpraṇidhānarāja	Bhadracaryādeśanā
Dödahavsrullarna. Urval	Dödahavsrullarna. · Urval
Bibeln. Psaltaren	Bible. · [O.T., Psalms.] · Salesbury. · 1567. · wel
Egils saga Skallagrímssonar	Egils saga Skallagrímssonar. · 1996. · ger
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · swe
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1618 · eng
Bibeln	Bibeln. · Provövers. · 1774 · swe
Bibeln. Tobit	Bibeln. · [Apokryferna., Tobit.] · ger
Tusen och en natt	Tusen och en natt. · gre
Koranen. Urval	Koran. · Selections. · eng
Ars moriendi	Ars moriendi
Avesta. Yasna. Gāthā	Avesta · [Gāthā] · kur
Pesikta rabbati	Pesikta rabbati. · [42. Tyska & Hebreiska]
Mishna. Yoma	Mishna. · [Yoma]
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Thomander. · 1835 · swe
Bibeln. Psaltaren	Bibeln. · [Psaltaren.] · 1906 · swe
Kalevala	Kalevala · hun
Bibeln. Nya Testamentet. Urval	Bibeln. · [Nya Testamentet.] · Urval · Douai. · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1960 · Grekiska.
Bibeln	Bibeln. · Luther. · 1883 · ger
Bibeln. Hesekiel	Bibeln. · [Hesekiel.] · Latin & Tyska
Bibeln. Gamla Testamentet. Urval	Bibeln. · [Gamla Testamentet.] · Urval · Hebreiska & Spanska.
Tipitaka. Suttapiṭaka. Saṃyuttanikāya	Saṃyutta-Nikāya
Augsburgska bekännelsen	Augsburgska bekännelsen · swe
Bibeln	Bibeln. · Luther. · 1677 · ger
Corpus juris civilis	Corpus juris civilis.
Morte Arthur (allitteration)	Morte Arthure. · English & English (Middle English)
Tripiṭaka. Sūtrapiṭaka. Tantra. Mañjuśrīmūlakalpa	Tipiṭaka. · [Suttapiṭaka., Tantra., Mañjuśrīmūlakalpa.]
Bibeln. Nya Testamentet	Bibeln. · [Johannesevangeliet.] · kom
Ogura hyakunin isshu	Ogura hyakunin isshu. · 880-01
Bibeln. Johannesevangeliet	Bibeln. · [Nya Testamentet.] · 1903 · grc
Bibeln. Evangelierna	Bibeln. · [Gamla Testamentet.] · 1992 · spa
Tipitaka. Suttapiṭaka. Dīghanikāya	Tipiṭaka. · [Suttapiṭaka., Dīghanikāya.] · eng
Bibeln	Bible. · New English. · 1975. · eng
Veda. Rigveda	Rigveda. Engelska. · Urval
Tripiṭaka. Sūtrapiṭaka. Sukhāvatīvyūha (lång version)	Tripiṭaka. · [Sūtrapiṭaka., Sukhāvatīvyūha (Larger).] · chi
Bibeln. Psaltaren	Bible. · [O.T., Psalms., Buchanan.] · lat
Maḥzor	Maḥzor. · Tyska & hebreiska
Völuspá	Völuspá. · Latin & Fornisländska
Bibeln. Matteusevangeliet	Bibeln. · [Matteusevangeliet.] · Arabiska & Spanska
Bibeln	Bibeln. · 1680 · eng
Mishna	Mishna. Engelska
ʻAntar	ʻAntar. · [Urval] · eng
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · Nederländska & Engelska
Bibeln	Bibeln. · Castellion. · 1750 · lat
Koranen	Koranen · Engelska & Arabiska
Nasreddin Hoca	Nasreddin Hodja.
Bibeln	Bibeln. · 1945 · mah
Bibeln. Jesaja	Bibeln. · [Jesaja.] · nor
Dödahavsrullarna	Bibeln. · [Gamla Testamentet.] · Dödahavsrullarna
Bibeln. Markusevangeliet	Bibeln. · [Markusevangeliet. Tyska]
Upanishaderna. Chāndogyopaniṣad	Upanishaderna. · [Chāndogyopaniṣad.] · fre
Bibeln. Nya Testamentet	Bibeln. · [Nya Testamentet.] · 1658 · Grekiska.
Egils saga Skallagrímssonar	Egils saga Skallagrímssonar. · pol
Mahābhārata. Bhīṣmaparva	Mahābhārata. · [Bhīṣmaparva] · English & Sanskrit.
Bibeln. Höga visan	Bibeln. · [Höga Visan.] · Ainsworth. · 1623 · eng
Bibeln. Gamla Testamentet	Bibeln. · [Nya Testamentet.] · 1571 Plantin · heb · arc · grc · lat
